model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
meta-llama/Llama-3.2-1B,en,WEAT1,22,11,hyacinth,flea,crash,0.0018091201782226562,0.00334930419921875,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt22_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,22,12,hyacinth,flea,crash,0.01157379150390625,0.01157379150390625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt22_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,22,13,hyacinth,flea,crash,0.00457763671875,0.013519287109375,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt22_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,22,14,hyacinth,flea,crash,0.0180816650390625,0.01678466796875,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt22_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,22,15,hyacinth,flea,crash,0.0090484619140625,0.02081298828125,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt22_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,23,0,hyacinth,flea,filth,0.004085540771484375,0.00846099853515625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,23,1,hyacinth,flea,filth,0.0029621124267578125,0.004642486572265625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,23,2,hyacinth,flea,filth,0.0017328262329101562,0.0030364990234375,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,23,3,hyacinth,flea,filth,0.0019445419311523438,0.004306793212890625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,23,4,hyacinth,flea,filth,0.0018548965454101562,0.004100799560546875,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,23,5,hyacinth,flea,filth,0.001911163330078125,0.0033435821533203125,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,23,6,hyacinth,flea,filth,0.004306793212890625,0.00836181640625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,23,7,hyacinth,flea,filth,0.004695892333984375,0.00890350341796875,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,23,8,hyacinth,flea,filth,0.00548553466796875,0.006534576416015625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,23,9,hyacinth,flea,filth,0.003787994384765625,0.00677490234375,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,23,10,hyacinth,flea,filth,0.005657196044921875,0.00818634033203125,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,23,11,hyacinth,flea,filth,0.0017261505126953125,0.0032501220703125,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,23,12,hyacinth,flea,filth,0.0118865966796875,0.01131439208984375,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,23,13,hyacinth,flea,filth,0.004795074462890625,0.01201629638671875,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,23,14,hyacinth,flea,filth,0.0173797607421875,0.0158843994140625,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,23,15,hyacinth,flea,filth,0.00844573974609375,0.0181427001953125,2.4437904357910156e-06,1.1920928955078125e-07,20.5,ATLAS_base_en_WEAT1_prompt23_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,24,0,marigold,locust,abuse,0.0033416748046875,0.00368499755859375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,24,1,marigold,locust,abuse,0.0019273757934570312,0.0026836395263671875,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,24,2,marigold,locust,abuse,0.0009555816650390625,0.0014324188232421875,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,24,3,marigold,locust,abuse,0.0009703636169433594,0.0015058517456054688,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,24,4,marigold,locust,abuse,0.001018524169921875,0.001255035400390625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,24,5,marigold,locust,abuse,0.0010328292846679688,0.0007605552673339844,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,24,6,marigold,locust,abuse,0.0013284683227539062,0.001972198486328125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,24,7,marigold,locust,abuse,0.003665924072265625,0.0045318603515625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,24,8,marigold,locust,abuse,0.004261016845703125,0.00531768798828125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,24,9,marigold,locust,abuse,0.0019102096557617188,0.0015125274658203125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,24,10,marigold,locust,abuse,0.004314422607421875,0.00295257568359375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,24,11,marigold,locust,abuse,0.0015611648559570312,0.003162384033203125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,24,12,marigold,locust,abuse,0.016510009765625,0.00948333740234375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,24,13,marigold,locust,abuse,0.0026397705078125,0.005901336669921875,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,24,14,marigold,locust,abuse,0.00959014892578125,0.01812744140625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,24,15,marigold,locust,abuse,0.0100860595703125,0.0086517333984375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt24_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,25,0,marigold,locust,crash,0.0033740997314453125,0.0036983489990234375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,25,1,marigold,locust,crash,0.0019397735595703125,0.0027217864990234375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,25,2,marigold,locust,crash,0.0009889602661132812,0.0014715194702148438,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,25,3,marigold,locust,crash,0.0009698867797851562,0.0014696121215820312,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,25,4,marigold,locust,crash,0.0011005401611328125,0.0013608932495117188,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,25,5,marigold,locust,crash,0.0010385513305664062,0.0007939338684082031,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,25,6,marigold,locust,crash,0.0016994476318359375,0.002101898193359375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,25,7,marigold,locust,crash,0.0034542083740234375,0.00403594970703125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,25,8,marigold,locust,crash,0.0041656494140625,0.00490570068359375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,25,9,marigold,locust,crash,0.0017910003662109375,0.0016031265258789062,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,25,10,marigold,locust,crash,0.004024505615234375,0.00307464599609375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,25,11,marigold,locust,crash,0.0013875961303710938,0.0030803680419921875,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,25,12,marigold,locust,crash,0.0150604248046875,0.0091094970703125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,25,13,marigold,locust,crash,0.0024433135986328125,0.005466461181640625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,25,14,marigold,locust,crash,0.01036834716796875,0.019805908203125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,25,15,marigold,locust,crash,0.0114898681640625,0.0090484619140625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt25_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,26,0,marigold,locust,filth,0.003398895263671875,0.0030879974365234375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,26,1,marigold,locust,filth,0.00199127197265625,0.0026264190673828125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,26,2,marigold,locust,filth,0.0008873939514160156,0.0014371871948242188,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,26,3,marigold,locust,filth,0.0009794235229492188,0.0012292861938476562,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,26,4,marigold,locust,filth,0.0010967254638671875,0.001277923583984375,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,26,5,marigold,locust,filth,0.0010080337524414062,0.0007987022399902344,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,26,6,marigold,locust,filth,0.001598358154296875,0.0020008087158203125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,26,7,marigold,locust,filth,0.0037097930908203125,0.00415802001953125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,26,8,marigold,locust,filth,0.00421142578125,0.00499725341796875,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,26,9,marigold,locust,filth,0.002033233642578125,0.0017156600952148438,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,26,10,marigold,locust,filth,0.0040435791015625,0.0029544830322265625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,26,11,marigold,locust,filth,0.0015439987182617188,0.00321197509765625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,26,12,marigold,locust,filth,0.0148773193359375,0.00836181640625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,26,13,marigold,locust,filth,0.0026645660400390625,0.00543975830078125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,26,14,marigold,locust,filth,0.00934600830078125,0.0175323486328125,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,26,15,marigold,locust,filth,0.00998687744140625,0.00827789306640625,1.1920928955078125e-07,2.4437904357910156e-06,20.5,ATLAS_base_en_WEAT1_prompt26_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,27,0,poppy,spider,abuse,0.006992340087890625,0.00994873046875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,27,1,poppy,spider,abuse,0.00360107421875,0.005001068115234375,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,27,2,poppy,spider,abuse,0.0020427703857421875,0.002635955810546875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,27,3,poppy,spider,abuse,0.002811431884765625,0.004425048828125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,27,4,poppy,spider,abuse,0.0018892288208007812,0.00565338134765625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,27,5,poppy,spider,abuse,0.0020122528076171875,0.00499725341796875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,27,6,poppy,spider,abuse,0.00405120849609375,0.01509857177734375,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,27,7,poppy,spider,abuse,0.004596710205078125,0.0157928466796875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,27,8,poppy,spider,abuse,0.0046539306640625,0.023956298828125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,27,9,poppy,spider,abuse,0.004261016845703125,0.01361846923828125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,27,10,poppy,spider,abuse,0.00446319580078125,0.011993408203125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,27,11,poppy,spider,abuse,0.0032787322998046875,0.006397247314453125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,27,12,poppy,spider,abuse,0.0088653564453125,0.0116119384765625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,27,13,poppy,spider,abuse,0.006488800048828125,0.01030731201171875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,27,14,poppy,spider,abuse,0.0108795166015625,0.0164947509765625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,27,15,poppy,spider,abuse,0.007251739501953125,0.0248565673828125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt27_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,28,0,poppy,spider,crash,0.00713348388671875,0.01007080078125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,28,1,poppy,spider,crash,0.00357818603515625,0.004985809326171875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,28,2,poppy,spider,crash,0.002079010009765625,0.0026988983154296875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,28,3,poppy,spider,crash,0.002948760986328125,0.0045318603515625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,28,4,poppy,spider,crash,0.0020751953125,0.0060577392578125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,28,5,poppy,spider,crash,0.002040863037109375,0.005035400390625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,28,6,poppy,spider,crash,0.00421142578125,0.014617919921875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,28,7,poppy,spider,crash,0.004337310791015625,0.0146636962890625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,28,8,poppy,spider,crash,0.00455474853515625,0.02099609375,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,28,9,poppy,spider,crash,0.00467681884765625,0.01605224609375,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,28,10,poppy,spider,crash,0.004535675048828125,0.0125732421875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,28,11,poppy,spider,crash,0.0032596588134765625,0.0060577392578125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,28,12,poppy,spider,crash,0.01065826416015625,0.01241302490234375,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,28,13,poppy,spider,crash,0.0063323974609375,0.0101776123046875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,28,14,poppy,spider,crash,0.01262664794921875,0.018096923828125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,28,15,poppy,spider,crash,0.008087158203125,0.027587890625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt28_layer15
meta-llama/Llama-3.2-1B,en,WEAT1,29,0,poppy,spider,filth,0.00743865966796875,0.0091705322265625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer0
meta-llama/Llama-3.2-1B,en,WEAT1,29,1,poppy,spider,filth,0.0038318634033203125,0.004741668701171875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer1
meta-llama/Llama-3.2-1B,en,WEAT1,29,2,poppy,spider,filth,0.002002716064453125,0.0025272369384765625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer2
meta-llama/Llama-3.2-1B,en,WEAT1,29,3,poppy,spider,filth,0.0031909942626953125,0.003925323486328125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer3
meta-llama/Llama-3.2-1B,en,WEAT1,29,4,poppy,spider,filth,0.0019254684448242188,0.00524139404296875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer4
meta-llama/Llama-3.2-1B,en,WEAT1,29,5,poppy,spider,filth,0.0018262863159179688,0.004428863525390625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer5
meta-llama/Llama-3.2-1B,en,WEAT1,29,6,poppy,spider,filth,0.004802703857421875,0.013031005859375,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer6
meta-llama/Llama-3.2-1B,en,WEAT1,29,7,poppy,spider,filth,0.00504302978515625,0.01500701904296875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer7
meta-llama/Llama-3.2-1B,en,WEAT1,29,8,poppy,spider,filth,0.0051116943359375,0.020660400390625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer8
meta-llama/Llama-3.2-1B,en,WEAT1,29,9,poppy,spider,filth,0.005336761474609375,0.0132293701171875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer9
meta-llama/Llama-3.2-1B,en,WEAT1,29,10,poppy,spider,filth,0.00437164306640625,0.0119781494140625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer10
meta-llama/Llama-3.2-1B,en,WEAT1,29,11,poppy,spider,filth,0.0033054351806640625,0.00614166259765625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer11
meta-llama/Llama-3.2-1B,en,WEAT1,29,12,poppy,spider,filth,0.009185791015625,0.0119781494140625,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer12
meta-llama/Llama-3.2-1B,en,WEAT1,29,13,poppy,spider,filth,0.0061798095703125,0.00951385498046875,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer13
meta-llama/Llama-3.2-1B,en,WEAT1,29,14,poppy,spider,filth,0.010986328125,0.0163116455078125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer14
meta-llama/Llama-3.2-1B,en,WEAT1,29,15,poppy,spider,filth,0.00719451904296875,0.024200439453125,5.960464477539063e-08,5.960464477539063e-08,1.0,ATLAS_base_en_WEAT1_prompt29_layer15
meta-llama/Llama-3.2-1B,en,WEAT2,0,0,bagpipe,arrow,caress,0.00402069091796875,0.006084442138671875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer0
meta-llama/Llama-3.2-1B,en,WEAT2,0,1,bagpipe,arrow,caress,0.002689361572265625,0.0026035308837890625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer1
meta-llama/Llama-3.2-1B,en,WEAT2,0,2,bagpipe,arrow,caress,0.00201416015625,0.002227783203125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer2
meta-llama/Llama-3.2-1B,en,WEAT2,0,3,bagpipe,arrow,caress,0.0030879974365234375,0.0027637481689453125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer3
meta-llama/Llama-3.2-1B,en,WEAT2,0,4,bagpipe,arrow,caress,0.002864837646484375,0.004199981689453125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer4
meta-llama/Llama-3.2-1B,en,WEAT2,0,5,bagpipe,arrow,caress,0.0018157958984375,0.004520416259765625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer5
meta-llama/Llama-3.2-1B,en,WEAT2,0,6,bagpipe,arrow,caress,0.0037288665771484375,0.00859832763671875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer6
meta-llama/Llama-3.2-1B,en,WEAT2,0,7,bagpipe,arrow,caress,0.0035305023193359375,0.006561279296875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer7
meta-llama/Llama-3.2-1B,en,WEAT2,0,8,bagpipe,arrow,caress,0.0025043487548828125,0.005321502685546875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_base_en_WEAT2_prompt0_layer8
