model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,24,0.9971957,0.00564676,0.0,0.0,7.157564,0.8499143755737069,1.144477065771508,13.270301,0.0,0.0,True,True,16,0.04108526,0.7985987,0.5939638,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer24
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,25,0.9944156,0.005664535,0.0,0.0,13.133293,0.8469026054093156,1.1419285570433821,13.212524,0.0,0.0,True,True,16,0.07325669,0.73205924,0.722855,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer25
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,26,1.0074736,0.0056851483,0.0,0.0,14.289083,0.8596924596776869,1.1552547163019273,13.3617325,0.0,0.0,True,True,16,0.08020739,0.7236792,0.76005113,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer26
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,27,0.8911829,0.007286372,0.027546241879463196,23.641834259033203,19.644264,0.7238798810843112,1.058485917865884,10.440256,0.0,0.0,True,True,16,0.109712444,0.6352099,0.9387517,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer27
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,28,0.8729625,0.007807915,0.03613285347819328,28.94449234008789,21.110256,0.6997753323333256,1.0461496173126705,9.879342,0.0,0.0,True,True,16,0.117935814,0.6139262,0.9738785,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer28
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT1,29,0.8105411,0.008236519,0.043983858078718185,33.39828872680664,22.521944,0.6326640348366876,0.9884181518622259,8.931064,0.0,0.0,True,True,16,0.12227705,0.57602036,1.0486397,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT1_layer29
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,0,1.0636309,0.0057070744,0.0,0.0,0.0016804324,0.9155650980685962,1.2116967789913404,14.079401,0.0,0.0,True,True,16,9.615531e-06,0.9970846,0.012810349,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer0
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,1,0.41835985,0.00510948,0.0,0.0,0.028068239,0.278260396503912,0.5584592952494755,5.8527727,4.834445954671196e-09,2.417222977335598e-09,True,True,16,0.00014335476,0.9713819,0.045698315,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer1
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,2,0.2115348,0.005028446,0.0,0.0,0.15250264,0.07255073055801814,0.35051886573257024,2.98308,0.0028536347790466543,0.0014268173895233272,True,True,16,0.00076666754,0.86912996,0.10049918,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer2
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,3,0.208155,0.0050280513,0.0,0.0,0.30913794,0.06917640005623985,0.34713361228430584,2.9355333,0.0033297488599681735,0.0016648744299840867,True,True,16,0.0015541143,0.81068295,0.14198656,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer3
