model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,15,aster,ant,freedom,0.00257110595703125,0.0031414031982421875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer15
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,16,aster,ant,freedom,0.0055694580078125,0.00591278076171875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer16
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,17,aster,ant,freedom,0.0023059844970703125,0.003818511962890625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer17
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,18,aster,ant,freedom,0.0022735595703125,0.0015316009521484375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer18
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,19,aster,ant,freedom,0.004932403564453125,0.00390625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer19
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,20,aster,ant,freedom,0.0010652542114257812,0.0007963180541992188,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer20
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,21,aster,ant,freedom,0.00478363037109375,0.0086822509765625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer21
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,22,aster,ant,freedom,0.007442474365234375,0.0210418701171875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer22
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,23,aster,ant,freedom,0.0460205078125,0.0213165283203125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer23
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,24,aster,ant,freedom,0.0089111328125,0.0081329345703125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer24
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,25,aster,ant,freedom,0.004520416259765625,0.0036373138427734375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer25
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,26,aster,ant,freedom,0.0005545616149902344,0.0009641647338867188,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer26
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,27,aster,ant,freedom,0.003665924072265625,0.00437164306640625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer27
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,28,aster,ant,freedom,0.015869140625,0.0246124267578125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer28
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,29,aster,ant,freedom,0.016326904296875,0.019287109375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer29
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,0,aster,ant,health,0.00841522216796875,0.010772705078125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer0
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,1,aster,ant,health,0.00458526611328125,0.001720428466796875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer1
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,2,aster,ant,health,0.0072479248046875,0.0015745162963867188,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer2
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,3,aster,ant,health,0.005664825439453125,0.0023479461669921875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer3
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,4,aster,ant,health,0.0022830963134765625,0.0007195472717285156,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer4
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,5,aster,ant,health,0.004207611083984375,0.0022411346435546875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer5
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,6,aster,ant,health,0.004192352294921875,0.0010128021240234375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer6
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,7,aster,ant,health,0.0026397705078125,0.0018815994262695312,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer7
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,8,aster,ant,health,0.003025054931640625,0.00102996826171875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer8
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,9,aster,ant,health,0.0019397735595703125,0.0011758804321289062,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer9
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,10,aster,ant,health,0.0008640289306640625,0.0010852813720703125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer10
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,11,aster,ant,health,0.00775146484375,0.0017995834350585938,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer11
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,12,aster,ant,health,0.0015716552734375,0.0031757354736328125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer12
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,13,aster,ant,health,0.0005397796630859375,0.0003008842468261719,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer13
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,14,aster,ant,health,0.0013294219970703125,0.0007739067077636719,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer14
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,15,aster,ant,health,0.00272369384765625,0.0031414031982421875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer15
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,16,aster,ant,health,0.00617218017578125,0.006099700927734375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer16
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,17,aster,ant,health,0.002422332763671875,0.00391387939453125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer17
