model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,21,layer_21,0.13829449433120547,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,22,layer_22,0.14020561743339385,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,23,layer_23,0.14675873243607565,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,24,layer_24,0.1431499111466638,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,25,layer_25,0.15340400819749234,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,26,layer_26,0.1637696682720525,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,27,layer_27,0.1760610031475487,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,28,layer_28,0.20376258699678293,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,29,layer_29,0.16473493095564512,0.9867919356761153,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,0,layer_0,0.02296811831475095,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,1,layer_1,0.027526699288476352,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,2,layer_2,0.030843629266831377,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,3,layer_3,0.03572535476230112,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,4,layer_4,0.10572706727570451,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,5,layer_5,0.11224088480219817,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,6,layer_6,0.1163417282263607,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,7,layer_7,0.11259252424424643,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,8,layer_8,0.1127186294234637,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,9,layer_9,0.10403919795387301,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,10,layer_10,0.10352992703780316,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,11,layer_11,0.10536815253485525,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,12,layer_12,0.10837042584006715,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,13,layer_13,0.10830009795165754,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,14,layer_14,0.11005829516189874,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,15,layer_15,0.11283988440348033,0.9866415925925442,0.0,False
